Processo;Sei!;Analise Tecnica;Ano;Via;UF;Regiao;Data Finalizacao;Descricao;Qtde Inicial;unid.;Preco Unitario Inicial;Mes Base Inicial;Ano Base Inicial;Preco Total Inicial;Qtde Final;unid.;Preco Unitario Final;Mes Base Final;Ano Base Final;Preco Total Final;Modalidade;Tipo de Indice;Indice Mês base Inicial;Indice Mês base Final;Indice Mês base Economia;Economia;Peso;Variacao Incial x Final;Variacao Ponderada
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Concreto fck= 30 Mpa - confecção em central dosadora de 30 m3/h - areia brita comerciais.;1190,17;m³;321,35;Novembro;2016;442941,506;1190,17;m³;321,35;Novembro;2016;442941,506;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,035847558;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Concreto estr. fck= 40 Mpa-c.raz. c/adit. Confecção em central dosadora de 30 m3/h. lanç. - AC/BC.;288,6;m³;381,6;Novembro;2016;127545,0967;288,6;m³;381,6;Novembro;2016;127545,0967;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,010322312;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Lançamento e posicionamento de pré-lajes.  ;35,94;m³;34,02;Novembro;2016;1416,026747;35,94;m³;34,02;Novembro;2016;1416,026747;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,0001146;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Camada drenante para proteção de muros de contenção - AC.  ;89,85;m³;120,71;Novembro;2016;12560,88982;89,85;m³;120,71;Novembro;2016;12560,88982;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,001016561;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Lançamento mecânico de concreto com bomba rebocável com capacidade de 30 m3/h.  ;3751,81;m³;10,27;Novembro;2016;44624,1909;3751,81;m³;9,71;Novembro;2016;42190,93414;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-2433,256758;0,003611466;-0,054527751;-0,000196925
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Adensamento de concreto por vibrador de imersão.;1478,77;m³;6,65;Novembro;2016;11388,88877;1478,77;m³;6,65;Novembro;2016;11388,88877;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,000921711;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Escavação carga e transporte de material de 3ª categoria - DMT 7.000 a 9.000 m.  ;24660,2;m³;41,94;Novembro;2016;1197799,411;24660,2;m³;41,94;Novembro;2016;1197799,411;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,096938723;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Estaca escavada circular com uso de lama bentonítica - confecção.;2273,04;m³;527,24;Novembro;2016;1387952,183;2273,04;m³;527,24;Novembro;2016;1387952,183;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,112327916;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Colchão drenante com espalhamento e compactação mecânicos - BC.;455,9;m³;83,51;Novembro;2016;44092,7464;455,9;m³;83,51;Novembro;2016;44092,7464;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,003568456;0;0
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Barreira de segurança simples - AC/BC (Muro de Arrimo).;285,23;m;603,53;Novembro;2016;199366,9382;285,23;m;656,82;Novembro;2016;216970,4776;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;17603,53941;0,016134902;0,088297185;0,001424666
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Barreira de segurança simples - AC/BC (Viga de Coroamento).;694;m;506,56;Novembro;2016;407145,3117;694;m;551,39;Novembro;2016;443177,2217;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;36031,90999;0,032950548;0,088498895;0,002916087
50618.000279/2020-01 - LOTE 4;5561746;AT n. 09/2020;2020;BR-343;PI;Nordeste;06/05/2020;Barreira de segurança dupla - AC/BC.  ;420;m;566,47;Novembro;2016;275540,397;420;m;620,6;Novembro;2016;301870,1262;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;26329,72918;0,022299672;0,095556693;0,002130883
50018.000055/2020-51;52511084;AT n. 03/2020;2020;BR-364;AC;Norte;01/03/2020;Dreno vertical de brita – brita comercial. ;1;m³;515,12;Julho;2019;531,4186955;1;m³;333,34;Julho;2019;343,8870709;RODOVIÁRIO;IGP-DI;728,084;728,084;751,121;-187,5316246;0,002664351;-0,352888647;-0,000940219
50018.000055/2020-51;52511084;AT n. 03/2020;2020;BR-364;AC;Norte;01/03/2020;Dreno vertical de areia – areia comercial. ;1;m³;68,68;Julho;2019;70,85307503;1;m³;53,92;Julho;2019;55,62606007;RODOVIÁRIO;IGP-DI;728,084;728,084;751,121;-15,22701496;0,000355233;-0,214909726;-7,63E-05
50018.000055/2020-51;52511084;AT n. 03/2020;2020;BR-364;AC;Norte;01/03/2020;Compactação de aterro com solo-cimento na pista (cimento 2%);1;m³;34,01;Julho;2019;35,08609612;1;m³;27,27;Julho;2019;28,13283861;RODOVIÁRIO;IGP-DI;728,084;728,084;751,121;-6,953257509;0,00017591;-0,198177007;-3,49E-05
50606.003807/2019-71;5139501;AT n. 59/2019;2019;BR-381;MG;Sudeste;06/03/2020;Fornecimento e instalação de luminária TÚNEL LIGHT TN-100 – V 7.5 ou similar. ;154;unid.;1718,29;Maio;2018;293720,4062;154;unid.;807,04;Maio;2012;194882,5465;RODOVIÁRIO;IGP-DI;676,695;479,019;751,121;-98837,8597;0,006360504;-0,336503211;-0,00214033
50606.003807/2019-71;5139501;AT n. 59/2019;2019;BR-381;MG;Sudeste;06/03/2020;Fornecimento e instalação de luminárias TÚNEL LIGHT TN-150 – V 7.5 ou similar.;304;unid.;2074,7;Maio;2018;700077,0282;304;unid.;1142,96;Maio;2012;544830,9618;RODOVIÁRIO;IGP-DI;676,695;479,019;751,121;-155246,0664;0,01516014;-0,221755693;-0,003361847
50606.003807/2019-71;5139501;AT n. 59/2019;2019;BR-381;MG;Sudeste;06/03/2020;"Fornecimento e aplicação de Barra roscada polida 3/8"" com chumbador químico.";5000;unid.;143,4745;Maio;2018;796272,3968;5000;unid.;125,11;Maio;2012;980887,4837;RODOVIÁRIO;IGP-DI;676,695;479,019;751,121;184615,0869;0,017243247;0,231849161;0,003997832
50606.003807/2019-71;5139501;AT n. 59/2019;2019;BR-381;MG;Sudeste;06/03/2020;"Fornecimento e instalação de eletrocalhas galvanizadas a fogo tipo ""U"" 400x100 mm com tampas e fixações laterais";5500;m;288,6645;Maio;2018;1762272,255;5500;m;78,98;Maio;2012;681140,9384;RODOVIÁRIO;IGP-DI;676,695;479,019;751,121;-1081131,316;0,038161936;-0,613487112;-0,023411856
50606.003807/2019-71;5139501;AT n. 59/2019;2019;BR-381;MG;Sudeste;06/03/2020;Solda exotérmica molde HCL-3/4 50-5 para instalação de ponto de aterramento;48;unid.;202,19;Maio;2018;10772,53333;48;unid.;272,39;Maio;2012;20501,68524;RODOVIÁRIO;IGP-DI;676,695;479,019;751,121;9729,151911;0,000233279;0,903144285;0,000210684
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Remoção de colchão de areia com previsão de reaproveitamento. ;1986;unid.;11,43;outubro;2018;24058,94741;1986;unid.;10,15;outubro;2018;21364,68209;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-2694,265327;0,001682417;-0,111986002;-0,000188407
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Aplicação de manta geotêxtil com resistência a tração 70 kn/m.;10560;m²;21,31;outubro;2018;238505,5647;10560;m²;20,92;outubro;2018;234140,6107;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-4364,954023;0,016678449;-0,018301267;-0,000305237
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Execução de camada de rachão com reaproveitamento de areia para fechamento dos vazios. ;2604,8;m³;88,42;outubro;2018;244104,6442;2604,8;m³;88,41;outubro;2018;244077,0368;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-27,60740151;0,017069986;-0,000113097;-1,93E-06
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Carga e transporte de areia (reaproveitamento da areia da remoção).;6010,13;t;9,41;outubro;2018;59941,12014;6010,133;t;9,41;outubro;2018;59941,12014;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;0;0,004191621;0;0
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Indenização de superficiário. ;1034,68;m³;5,75;outubro;2018;6305,580107;1971,57;m²;0,64;outubro;2018;1337,344585;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-4968,235523;0,000440943;-0,787910936;-0,000347424
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Reparo localizado com argamassa 1:3.;0,1;m³;353,76;outubro;2018;37,49383584;0,1;m³;340,19;outubro;2018;36,05559705;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-1,438238784;2,62E-06;-0,03835934;-1,01E-07
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Reparo localizado com concreto ciclópico. ;1;m³;327,72;outubro;2018;347,3394358;1;m³;321,22;outubro;2018;340,4503038;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-6,889131981;2,43E-05;-0,019834005;-4,82E-07
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Sub-base estabilizada granulometricamente com mistura solo brita (60% - 40%) na pista com reaproveitamento dos materiais solo e brita disponíveis no local.;755,2;m³;21,06;outubro;2018;16856,65881;755,2;m³;21,06;outubro;2018;16856,65881;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;0;0,001178769;0;0
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Fornecimento de bandeira para sinalização - utilização de 10 vezes. ;3;unid.;2,59;outubro;2018;8,235162383;3;unid.;2,6;outubro;2018;8,266958377;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;0,031795994;5,76E-07;0,003861004;2,22E-09
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Espalhamento e compactação de material proveniente da fresagem. ;37,5;m³;27,08;outubro;2018;1076,294389;37,5;m³;27,07;outubro;2018;1075,896939;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-0,397449922;7,53E-05;-0,000369276;-2,78E-08
50613.001592/2019-65;5448321;AT n. 54/2019;2019;BR-230;PB;Nordeste;17/04/2020;Passeio em concreto simples fck= 20 Mpa e espessura de 5 cm. ;250;m²;32,2;outubro;2018;8531,924992;250;m²;31,66;outubro;2018;8388,84302;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-143,0819719;0,000596629;-0,016770186;-1,00E-05
50614.000703/2020-40 ;5508107;AT n. 07/2020;2020;BR-101;RN;Nordeste;24/04/2020;Argamassa para reparos e grouteamento. ;0,025;m³;2809,56;novembro;2016;81,34622328;0,025;m³;2347,19;Novembro;2016;67,95905474;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-13,38716855;8,62E-06;-0,164570253;-1,42E-06
50614.000703/2020-40 ;5508107;AT n. 07/2020;2020;BR-101;RN;Nordeste;24/04/2020;Perfuração em concreto com coroa diamantada – D= 100 mm. ;0,216;km²;334,53;novembro;2016;83,68505315;0,216;m;327,81;novembro;2016;82,00399747;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-1,681055682;8,86E-06;-0,020087884;-1,78E-07
50009.00310/2020-74;;;2020;BR-210;RR;Norte;01/04/2020;Terminal absorvedor de energia – de abertura. ;27;unid.;8556;Julho;2019;238321,3537;27;unid.;8556;Julho;2019;238321,3537;RODOVIÁRIO;IGP-DI;728,084;728,084;751,121;0;0,06394092;0;0
50009.00310/2020-74;;;2020;BR-210;RR;Norte;01/04/2020;Confecção e instalação de delineadores fixados em defensas. ;1103;unid.;12,75;Julho;2019;14508,21939;1103;unid.;12,75;Julho;2019;14508,21939;RODOVIÁRIO;IGP-DI;728,084;728,084;751,121;0;0,003892513;0;0
50621.001625/2018-97;;AT n. 01/2019;2019;BR-101;SE;Nordeste;03/01/2019;Escavação manual de fuste de tubulão a céu aberto na profundidade de até 10 m em material de 3ª categoria. ;21,54;m³;1322,56;Setembro;2008;53317,8475;21,54;m³;1429,93;Setembro;2008;57646,37497;RODOVIÁRIO;IGP-DI;401,327;401,327;751,121;4328,527466;0,150380647;0,081183462;0,012208422
50621.001625/2018-97;;AT n. 01/2019;2019;BR-101;SE;Nordeste;03/01/2019;Base alargada de tubulão a céu aberto em materiais de 3ª categoria a frio na profundidade até 10 m inclusive concretagem.;38,12;m³;1491,54;Setembro;2008;106414,1358;38,12;m³;1612,63;Setembro;2008;115053,3192;RODOVIÁRIO;IGP-DI;401,327;401,327;751,121;8639,183461;0,300136396;0,081184548;0,024366437
50621.001625/2018-97;;AT n. 01/2019;2019;BR-101;SE;Nordeste;03/01/2019;Complementação de sinalização com utilização de bandeirinhas diurnos para operação PARE/SIGA durante implantação dos serviços sobre o tabuleiro. ;17,67;mês;5890,97;Setembro;2008;194820,6043;17,67;mês;6369,23;Setembro;2008;210637,168;RODOVIÁRIO;IGP-DI;401,327;401,327;751,121;15816,56369;0,549482957;0,081185272;0,044609923
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Sistema de conteção de talude com tela metálica (Sistema SteelGrid HR50 Link CMP - GalMac 4R + PVC) – resistência longitudinal a tração 90+7 kN/m e resistência a tração nominal ? 1770 MPa - fornecimento e instalação. (Faixa A - Curva ABC: 1871%);27859;m²;478,99;Maio;2018;14811836,4;27859;m²;160,9;Maio;2018;4975520,319;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-9836316,086;0,139313876;-0,664084845;-0,092516234
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Chumbador de aço CA-50 – D= 25 mm – ancorado na rocha com injeção de nata de cimento – fornecimento perfuração e instalação. (Faixa A - Curva ABC: 1378%);35129;m;63,03;Maio;2018;2457706,573;35129;m;94;Maio;2018;3665308,866;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;1207602,293;0,02311615;0,491353324;0,011358197
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Dreno sub-horizontal – DSH 01 – material de 3ª categoria. ;256;m;149,97;Maio;2018;42614,88232;256;m;149,97;Maio;2018;42614,88232;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;0;0,000400818;0;0
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Sistema Steel Grid MO 200 Link CMP - GalMac 4R + PVC com resistência longitudinal a tração de 55+5kN/m;2556;m²;446,98;Maio;2018;1268136,134;2556;m²;132,54;Maio;2018;376031,9548;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-892104,179;0,011927553;-0,703476666;-0,008390755
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Revestimento superficial com geomanta reforçada composta por filamentos de polipropileno – inclusive fornecimento e instalação. (Faixa B - Curva ABC: 191%);6459,18;m²;113,57;Maio;2018;814250,3423;6459,18;m²;28,23;Maio;2018;202397,5272;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-611852,8151;0,007658495;-0,751430836;-0,005754829
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Chumbador de aço CA-50 – D= 32 mm – ancorado na rocha com injeção de nata de cimento com capacidade de 350 kn – exceto perfuração e ancoragem. ;1554;m;181,42;Maio;2018;312934,2611;1554;m;75,96;Maio;2018;131024,6195;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-181909,6416;0,002943327;-0,581303054;-0,001710965
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Revestimento superficial com geomanta reforçada composta por filamentos de polipropileno – inclusive fornecimento e instalação. ;1060,5;m²;145,81;Maio;2018;171638,5826;1060,5;m²;61,62;Maio;2018;72535,28195;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-99103,30067;0,00161436;-0,57739524;-0,000932124
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Canaleta de concreto – seção de 40 x 60 cm – espessura de 10 cm – apoiada em toda a extensão. ;523;m;483,81;Maio;2018;361952,5777;674;m;242,21;Maio;2018;181204,4684;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-180748,1093;0,003404373;-0,499369587;-0,00170004
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Canaleta de concreto – seção de 40 x 50 cm – espessura de 10 cm – apoiada em toda a extensão. ;1022;m;456,38;Maio;2018;457943,576;904;m;234,69;Maio;2018;235494,0573;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-222449,5188;0,004307224;-0,485757483;-0,002092266
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Bateria de ralos – grelha e caixilho de concreto armado sendo as dimensões externas da grelha (030 x 090) m e do caixilho (100 x 040) m – fornecimento e assentamento. ;9;unid.;540,72;Maio;2018;6001,908498;10;unid.;539,74;Maio;2018;5991,03065;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-10,87784866;5,65E-05;-0,001812398;-1,02E-07
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Bateria de ralos – canaleta de concreto – seção de 40 x 60 cm. ;10;m;1022,34;Maio;2018;12482,59774;11;m;683,42;Maio;2018;8344,442108;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-4138,155628;0,000117406;-0,331513978;-3,89E-05
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Destinação de material inerte em local licenciado (material de 1ª categoria) – CTR seropédica. (Faixa A - Curva ABC: 1026%);46389,3;t;84,97;Maio;2018;4911752,995;52077,96;t;82,76;Maio;2018;4784002,329;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-127750,6663;0,046197874;-0,02600918;-0,001201569
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Destinação de material inerte em local licenciado (material de 3ª categoria) – CTR seropédica. (Faixa A - Curva ABC: 519%);22178,65;t;89,94;Maio;2018;2243888,174;22476,64;t;83,99;Maio;2018;2095443,27;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-148444,9036;0,021105064;-0,066155215;-0,00139621
50607.002384/2018-81;;AT n. 03/2019;2019;BR-101;RJ;Sudeste;15/08/2019;Destinação de material inerte em local licenciado (material demolido) – CTR seropédica. ;771,75;t;84,05;Maio;2018;71102,3102;762,13;t;81,78;Maio;2018;69181,99796;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;-1920,312245;0,000668758;-0,027007733;-1,81E-05
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Placa de sinalização adesivado tipo S2 - Fluxo rota de fuga indicação do sentido (esquerda) - Fornecimento e instalação;2;un;21,1487;Março;2018;48,16151438;2;un;16,86;Março;2018;38,39494307;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-9,766571313;1,46E-06;-0,202787878;-2,96E-07
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Placa de sinalização adesivada tipo S12 - Indicação da porta de saída de emergência - Fornecimento e instalação;1;un;28,6068;Março;2018;32,57284868;1;un;24,26;Março;2018;27,62340803;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-4,949440645;9,88E-07;-0,151949886;-1,50E-07
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Placa de sinalização adesivada tipo S13 - Indicação da porta de saída de emergência - Fornecimento e instalação;1;un;21,1487;Março;2018;24,08075719;1;un;16,89;Março;2018;19,23163074;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-4,849126455;7,30E-07;-0,201369351;-1,47E-07
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Placa de sinalização adesivada tipo E5 - Equipamentos indicação de locação dos extintores de incêndio - Fornecimento e instalação;2;un;21,1745;Março;2018;48,22026821;2;un;16,89;Março;2018;38,46326147;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-9,757006737;1,46E-06;-0,20234244;-2,96E-07
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Placa de sinalização adesivada tipo E17 - Equipamentos indicação de localização dos equipamentos de combate a incêndio - Fornecimento e instalação;2;un;46,1379;Março;2018;105,0689231;2;un;41,85;Março;2018;95,30417363;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-9,764749489;3,19E-06;-0,09293661;-2,96E-07
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Luminária de emergência 30 leds bivolts - Fornecimento e instalação;6;un;36,5374;Março;2018;1456,103166;35;un;36,49;Março;2018;1454,214162;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-1,889003872;4,41E-05;-0,001297301;-5,73E-08
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Fornecimento e instalação de esquema de instalação de amarração compatível com amarra de d= 24 mm - Belém do Solimões/AM ;9;un;85256,7855;Março;2018;873691,1278;9;un;95814,53;Março;2018;981884,366;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;108193,2382;0,026489347;0,123834654;0,003280299
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Fornecimento e instalação de esquema de instalação de amarração compatível com amarra de d= 30 mm - Belém do Solimões/AM;3;un;87962,1663;Março;2018;300471,7409;3;un;118560,79;Março;2018;404994,1977;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;104522,4568;0,00910997;0,347861188;0,003169005
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Fornecimento e instalação de esquema de instalação de amarração compatível com amarra de d= 36 mm - Belém do Solimões/AM;3;un;98976,0681;Março;2018;338094,3505;3;un;147191,59;Março;2018;502794,7258;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;164700,3753;0,010250646;0,487143234;0,004993533
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Armação em tela de aço soldada nervurada CA-60 Q-196 (311 kg/m2) ferro 50 mm espaçamento da malha = 10 x 10 cm - fornecimento e instalação;63,39;m²;39,7873;Março;2018;2871,78341;63,39;kg;9,79;Março;2018;706,626476;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-2165,156934;8,71E-05;-0,753941584;-6,56E-05
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Chumbador químico de ampola para vergalhão Aço CA-50 Ø 16 mm (c= 30 cm) - Fornecimento e instalação.;59;un;54,9149;Março;2018;3689,17002;59;un;47,53;Março;2018;3193,054182;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-496,115839;0,000111852;-0,134478985;-1,50E-05
50013.000430/2018-98;3587367;AT n. 04/2019;2019;IP4 Belém do Solimões;AM;Norte;17/07/2019;Solda exotérmica - Fornecimento e instalação;22;un;7,9307;Março;2018;198,6646812;22;un;18,11;Março;2018;453,6569756;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;254,9922944;6,02E-06;1,283531088;7,73E-06
